,flux,reaction,metabolite
EX_phe_L_medium,5.608932555497265e-07,EX_phe_L_medium,phe_L_medium
EX_pi_medium,2.2067001631036998e-05,EX_pi_medium,pi_medium
EX_pydx_medium,1.5999327528788438e-07,EX_pydx_medium,pydx_medium
EX_ribflv_medium,5.161632971005208e-05,EX_ribflv_medium,ribflv_medium
EX_ser_L_medium,1.1665000043826326e-05,EX_ser_L_medium,ser_L_medium
EX_so4_medium,9.74467730676699e-07,EX_so4_medium,so4_medium
EX_sucr_medium,6.58902666356812e-05,EX_sucr_medium,sucr_medium
EX_thr_L_medium,4.686484756610717e-05,EX_thr_L_medium,thr_L_medium
EX_thymd_medium,2.90078458984817e-07,EX_thymd_medium,thymd_medium
EX_trp_L_medium,2.396816854735991e-07,EX_trp_L_medium,trp_L_medium
EX_ttdca_medium,4.3533851330253077e-07,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,7.312699153720709e-07,EX_tyr_L_medium,tyr_L_medium
EX_ura_medium,1e-06,EX_ura_medium,ura_medium
EX_uri_medium,1e-06,EX_uri_medium,uri_medium
EX_val_L_medium,6.463605862829898e-07,EX_val_L_medium,val_L_medium
EX_xan_medium,1e-06,EX_xan_medium,xan_medium
EX_xyl_D_medium,1e-06,EX_xyl_D_medium,xyl_D_medium
EX_zn2_medium,1.5999327528788438e-07,EX_zn2_medium,zn2_medium
