,flux,reaction,metabolite
EX_so4_medium,1e-06,EX_so4_medium,so4_medium
EX_strch1_medium,4.7416422298663616e-05,EX_strch1_medium,strch1_medium
EX_stys_medium,1e-06,EX_stys_medium,stys_medium
EX_thr_L_medium,0.0005209548036894117,EX_thr_L_medium,thr_L_medium
EX_thymd_medium,6.233285223075939e-07,EX_thymd_medium,thymd_medium
EX_trp_L_medium,4.109435624230565e-05,EX_trp_L_medium,trp_L_medium
EX_ttdca_medium,1.543490257672879e-06,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,1.1295708282039306e-05,EX_tyr_L_medium,tyr_L_medium
EX_ura_medium,3.8372511355435546e-06,EX_ura_medium,ura_medium
EX_xan_medium,1e-06,EX_xan_medium,xan_medium
EX_xyl_D_medium,1e-06,EX_xyl_D_medium,xyl_D_medium
