,metabolite,reaction,flux_healthy,flux_CRC,flux_diff,perc_flux_diff
50,gsn_medium,EX_gsn_medium,0.57952170395586,0.6104497352779564,-0.030928031322096428,-0.0533682019344216
46,glyc3p_medium,EX_glyc3p_medium,8.881532618222042,8.909742345768962,-0.028209727546919083,-0.0031762229290293676
75,ocdcea_medium,EX_ocdcea_medium,0.111096125914263,0.1336164905888719,-0.022520364674608898,-0.20271062099850987
35,din_medium,EX_din_medium,0.0726916540798759,0.0932313169314236,-0.020539662851547694,-0.2825587491650425
14,alathr_medium,EX_alathr_medium,0.0313586546154444,0.0490264332206904,-0.017667778605245994,-0.5634099683774209
0,Lcystin_medium,EX_Lcystin_medium,0.320777539602741,0.3379384069765842,-0.017160867373843203,-0.053497721178034016
12,alagln_medium,EX_alagln_medium,0.4220599532556125,0.4386379988619518,-0.016578045606339298,-0.03927888793632862
48,glymet_medium,EX_glymet_medium,0.1870739900365665,0.2008414781705199,-0.013767488133953398,-0.07359381243358487
62,lys_L_medium,EX_lys_L_medium,4.437876354405604,4.4515269778077045,-0.01365062340210077,-0.0030759359459281497
4,_26dap_M_medium,EX__26dap_M_medium,0.3462710516358238,0.3572161324249117,-0.010945080789087902,-0.03160841987045148
80,pnto_R_medium,EX_pnto_R_medium,0.0769327418740653,0.0842302311242484,-0.007297489250183101,-0.09485544220078224
102,xan_medium,EX_xan_medium,0.0355774510861375,0.0416897245907333,-0.006112273504595797,-0.1718018946831579
42,gam_medium,EX_gam_medium,0.0339706491743454,0.0384117905783629,-0.004441141404017503,-0.1307346639513574
58,ins_medium,EX_ins_medium,0.0408535319181208,0.0442253102175495,-0.003371778299428703,-0.08253333655916131
84,pydx_medium,EX_pydx_medium,0.0670256940448266,0.0698050930787736,-0.002779399033947,-0.04146766510299984
91,so4_medium,EX_so4_medium,0.0858509951761018,0.0883243376642364,-0.0024733424881346056,-0.028809712491522824
68,mn2_medium,EX_mn2_medium,0.0862619751393508,0.0886464608877504,-0.002384485748399598,-0.02764237364780497
67,mg2_medium,EX_mg2_medium,0.0862619751393508,0.0886464608877504,-0.002384485748399598,-0.02764237364780497
60,k_medium,EX_k_medium,0.0862619751393508,0.0886464608877504,-0.002384485748399598,-0.02764237364780497
103,zn2_medium,EX_zn2_medium,0.0862619751393508,0.0886464608877504,-0.002384485748399598,-0.02764237364780497
21,ca2_medium,EX_ca2_medium,0.0862619751393508,0.0886464608877504,-0.002384485748399598,-0.02764237364780497
26,cl_medium,EX_cl_medium,0.0862619751393508,0.0886464608877504,-0.002384485748399598,-0.02764237364780497
27,cobalt2_medium,EX_cobalt2_medium,0.0862619751393508,0.0886464608877504,-0.002384485748399598,-0.02764237364780497
28,cu2_medium,EX_cu2_medium,0.0862619751393508,0.0886464608877504,-0.002384485748399598,-0.02764237364780497
39,fe3_medium,EX_fe3_medium,0.0856075044383804,0.0874082338410077,-0.0018007294026272935,-0.021034714356420053
37,duri_medium,EX_duri_medium,0.0075001820258174,0.0092047997013379,-0.001704617675520501,-0.2272768407023728
61,lanost_medium,EX_lanost_medium,0.0061778034899385,0.0075818751496118,-0.0014040716596732993,-0.2272768407023702
53,h2s_medium,EX_h2s_medium,0.686253316936699,0.6873252214184046,-0.0010719044817055767,-0.0015619661941895587
8,_4hbz_medium,EX__4hbz_medium,0.0016938856153176,0.0025034128967938,-0.0008095272814761998,-0.47791142102851797
87,ribflv_medium,EX_ribflv_medium,0.1065737583793163,0.1070334749348105,-0.0004597165554941912,-0.0043135999188277895
51,gthox_medium,EX_gthox_medium,0.0008469428076588,0.0011296332356904,-0.0002826904280316,-0.33377747053905543
38,fe2_medium,EX_fe2_medium,0.116462174650856,0.116619258571016,-0.00015708392016000605,-0.0013487977588511524
82,ptrc_medium,EX_ptrc_medium,0.0039573958059892,0.0039854031423456,-2.800733635640023e-05,-0.007077213836941299
83,pullulan1200_medium,EX_pullulan1200_medium,8.653202807881453e-05,7.20129797253913e-05,1.4519048353423236e-05,0.16778814360157018
85,pydxn_medium,EX_pydxn_medium,0.0135021279727523,0.0133633720603771,0.00013875591237520052,0.01027659585623941
78,pheme_medium,EX_pheme_medium,0.0221508327840645,0.0219974173724793,0.00015341541158520045,0.00692594328532735
90,sheme_medium,EX_sheme_medium,0.0159744177194107,0.0153480278896852,0.0006263898297254981,0.03921206022829644
24,chtbs_medium,EX_chtbs_medium,0.2294280019551621,0.2287370648519017,0.0006909371032604028,0.003011563965044838
36,dpcoa_medium,EX_dpcoa_medium,0.0079176729102592,0.0072143534657435,0.0007033194445157003,0.08882906031700112
5,_2dmmq8_medium,EX__2dmmq8_medium,0.0033928176644939,0.0024925352681144,0.0009002823963794996,0.2653494780462342
86,q8_medium,EX_q8_medium,0.0204569471687469,0.0194940044756833,0.0009629426930636009,0.04707167130659341
20,btn_medium,EX_btn_medium,0.0059365900913537,0.0049001607197532,0.0010364293716004997,0.17458328024196906
70,mqn8_medium,EX_mqn8_medium,0.0306883594608107,0.0294599224594707,0.00122843700134,0.04002941255001671
23,chor_medium,EX_chor_medium,1.4193193611945547,1.4180211050675264,0.0012982561270282744,0.0009147033166204477
96,thm_medium,EX_thm_medium,0.0148153802949633,0.0122565163945399,0.0025588639004234005,0.17271672069689112
92,spmd_medium,EX_spmd_medium,0.0367918789687275,0.0342306096156914,0.0025612693530360983,0.06961507334847279
69,mqn7_medium,EX_mqn7_medium,0.0255609833160643,0.0227820040157143,0.002778979300349999,0.1087195772552105
99,trp_L_medium,EX_trp_L_medium,0.2523869411993881,0.2493506141593344,0.003036327040053688,0.012030444307556152
3,_12dgr180_medium,EX__12dgr180_medium,0.0543397086475093,0.0511575972853422,0.0031821113621670963,0.05855959557694373
57,indole_medium,EX_indole_medium,0.0119885274021364,0.0082662877009306,0.0037222397012057987,0.3104834794423944
54,his_L_medium,EX_his_L_medium,0.5557580683052131,0.5509430240737961,0.004815044231416987,0.008663921418361928
74,ocdca_medium,EX_ocdca_medium,0.5098864755958299,0.5039443666664231,0.005942108929406831,0.01165378807598918
52,gua_medium,EX_gua_medium,0.3731841394842755,0.3667487299977215,0.006435409486553967,0.017244595377090322
13,alahis_medium,EX_alahis_medium,0.1428429541269514,0.1356063369474585,0.0072366171794928935,0.05066135199823272
100,ttdca_medium,EX_ttdca_medium,0.1789217616879455,0.170598006989496,0.008323754698449481,0.04652175688369761
71,nmn_medium,EX_nmn_medium,1.2417512351537725,1.232746548587674,0.00900468656609843,0.007251602664992181
40,fol_medium,EX_fol_medium,0.1148294430835651,0.1052022485708134,0.009627194512751708,0.08383907693208689
64,man6p_medium,EX_man6p_medium,0.0278104881972625,0.0162290263854754,0.0115814618117871,0.41644223321930435
16,arabinoxyl_medium,EX_arabinoxyl_medium,0.0427580306078129,0.0275969697121074,0.0151610608957055,0.354578091651752
77,phe_L_medium,EX_phe_L_medium,1.4993708941658848,1.4763278225098764,0.023043071656008385,0.015368493376568764
6,_2obut_medium,EX__2obut_medium,1.465176439654142,1.437061234620915,0.028115205033226953,0.019188955181304722
66,metala_medium,EX_metala_medium,0.6631329709682348,0.6314710973465556,0.03166187362167916,0.047745889599562406
22,cgly_medium,EX_cgly_medium,0.539250110446961,0.5067561775127177,0.0324939329342433,0.06025762870462926
101,tyr_L_medium,EX_tyr_L_medium,0.9878611827740988,0.9527284476323016,0.03513273514179727,0.035564445444792134
56,ile_L_medium,EX_ile_L_medium,1.3849270232420596,1.3369571576899004,0.04796986555215921,0.034637107043996904
59,inulin_medium,EX_inulin_medium,2.143801396572313,2.0900057395253184,0.05379565704699463,0.025093582424662832
7,_3mop_medium,EX__3mop_medium,0.3112885855226466,0.2500597037403364,0.061228881782310174,0.19669491471879139
79,pi_medium,EX_pi_medium,3.494044931993773,3.3870519008034807,0.10699303119029224,0.030621538438327937
18,asn_L_medium,EX_asn_L_medium,4.518137927975988,4.395122413313253,0.12301551466273519,0.02722703835600766
9,acgam_medium,EX_acgam_medium,0.5750197298587166,0.4246705861605485,0.15034914369816815,0.2614677999572453
81,pro_L_medium,EX_pro_L_medium,3.572740543374604,3.4059710347198933,0.16676950865471074,0.04667831504416772
43,gln_L_medium,EX_gln_L_medium,2.8391411405756704,2.656132185695409,0.18300895488026114,0.06445926631289414
94,stys_medium,EX_stys_medium,0.5905431619123347,0.4009660104874046,0.1895771514249301,0.3210216689513925
2,MGlcn178_medium,EX_MGlcn178_medium,0.2883724051224306,0.0891752163068981,0.1991971888155325,0.6907636974868031
32,ddca_medium,EX_ddca_medium,1.171892544926629,0.9442158190245992,0.22767672590202992,0.19428123072178474
63,malthx_medium,EX_malthx_medium,2.628852656220965,2.2478047106768377,0.38104794554412713,0.1449483844757934
31,dcyt_medium,EX_dcyt_medium,3.400112493905478,2.8497366658940204,0.5503758280114575,0.16186988783399875
19,asp_L_medium,EX_asp_L_medium,4.326155847700157,3.754066846861826,0.5720890008383313,0.13223957272423773
30,dad_2_medium,EX_dad_2_medium,3.0515817127110525,2.42387301634036,0.6277086963706924,0.20569945538604972
47,glyleu_medium,EX_glyleu_medium,5.816227035039846,4.855171123017,0.9610559120228466,0.16523700093427707
76,orn_medium,EX_orn_medium,4.61915466531553,2.920940910856469,1.698213754459061,0.3676460039778854
25,cit_medium,EX_cit_medium,1.9213165483508323,0.0161531762279683,1.905163372122864,0.9915926523186231
