Alistipes,Alistipes putredinisAlistipes unclassifiedAlistipes indistinctusAlistipes onderdonkiiAlistipes sp AP11Alistipes senegalensisAlistipes finegoldiiAlistipes shahii,0,1.06751,0.90297,1.13517,0.37329,0,6.33539,0.70564,5.92686,0,0.72824,0.2273,0,0.52522,1.58454,0.00862,3.77459,1.08837,0.00167,4.50642,0,1.79891,4.35394,7.66975,3.86195,1.14112,2.54145,0,0.26042,4.07631,0.87103,0.39964,1.73095,1.30277,1.30326,0.21772,6.96286,0.35805,1.06613,1.2355,1.3353,0.00114,0,0.25278,0,11.8233,0.25362,0.02996,0,8.44602,0.09917,17.87346,0,0.38913,0.75486,0,0.72699,2.35704,7.15378,0,0.52412,0,21.40413,3.33853,1.48715,13.52855,9.58846,0,3.31459,2.62904,1.66947,3.14834,3.46735,0.55705,0.5266,0.55855,4.28393,2.77702,9.81068,9.0584,0.1232,0.57276,0,3.73516,0,3.46223,1.71728,0,0,0.39044,0,0,4.00833,0,3.71552,2.7135,1.30967,1.78705,3.29312,8.64191,4.37104,5.82915,1.83323,3.51941,1.23529,0,6.94797,0.24912,0,1.76788,0.64509,0.69004,4.18048,0.2801,1.8535,1.74741,0.09655,0.26263,0.3883,2.11889,7.4165,0.89858,0,8.88115,0.14711,8.52709,0.07272,0.00717,0,4.48158,0,0.12289,1.33934,2.27307,2.24542,0.58304,0.96027,0.0224,3.7859,0.83378,3.46133,1.96391,0.37696,8.53033,0.06554,5.92423,0.75192,0.86535,2.63472,0.23126,0,0.41303,0,1.58174,13.90203,5.89656,11.38818,0.05414,0,12.62232,0.8343,0.96646,0.14188,0,0.22843,10.77782,9.04507,3.8522,4.89825,11.87138,1.80507,0,6.51876,3.57504,0.27873,8.01572,2.9814,5.98256,0.39154,8.88127,0,5.54994,1.38078,1.72816,7.46447,0.24997,14.29302,3.99767,14.47937,2.21219,3.29602,0.33479,0.78699,1.31399,0.16215,1.07837,6.90159,9.45873,1.77941,1.28218,0,1.25536,0.69269,9.32218,0,0.89481,0.19728,10.72207,0.83275,0.12543,8.80141,0.40839,0,0.46145,0.69823,0,0,5.64433,20.21342,0.51585,10.82984,1.96299,0.16619,0.06912,1.33559,2.17657,0.53421,3.8327,4.60448,3.11361,4.62362,3.25166,6.02066,1.21234,0.08983,0.89061,5.80904,25.82347,1.14037,1.44035,0,1.24495,0.20001,10.51504,0.0107,0,1.66675,2.43325,4.06824,1.3286,0
Alloprevotella,Alloprevotella unclassifiedAlloprevotella ravaAlloprevotella tannerae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385,0,0.00339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347,0,0,0.00458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18173,0.01201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01953,0,0,0,0,0,0
Alloscardovia,Alloscardovia omnicolens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304,0,0,0,0,0,0,0,0,0.05054,0,0,0,0,0,0,0,0,0,0,0,0.37009,0.09355,0,0,0,0,0,0,0,0.00408,0,0,0,0,0.00026,0,0,0,0,0,0.01769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08291,0,6.05259,0,0,0,0,0.02673,0,0,0,0,0,0,0,0,0,0,0,0.00143,0,0.02155,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07064,0,0.00215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerococcus,Anaerococcus tetradiusAnaerococcus lactolyticusAnaerococcus vaginalisAnaerococcus obesiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerofustis,Anaerofustis stercorihominis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696,0,0,0,0,0,0,0,0,0.00522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaeroglobus,Anaeroglobus geminatus,0,0,0,0,0,0,0.02565,0,0,0,0,0,0,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122,0,0,0,0,0,0,0,0,0.00519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01726,0,0,0,0,0,0,0,0,0,0,0,1.7255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerostipes,Anaerostipes unclassifiedAnaerostipes sp 3 2 56FAAAnaerostipes caccaeAnaerostipes hadrus,0.04093,0.01975,0.2399,0,1.06979,0,0.00039,0.04082,0.0285,0.04126,0.01039,0.00446,0.15697,0,0.04891,0,0.01741,0.52369,0.02272,0.03294,0.02797,0,0.27916,0,0,0,0.00085,0.09929,0.37327,0.04736,0,0.00427,0.04809,0.03362,0.00279,0.44084,0.00519,0.08333,0.21748,2.29292,0,0.01237,0.00662,1.21068,0.05741,0.06802,0.00274,0.0042,0.62896,0.00277,0.00156,0,0.0105,0,0.21727,0.22919,0.12453,0.1389,0.52523,0.03054,0.00324,0.0371,0.03449,0.24155,0.00663,0.04242,0,0.27061,0,0.01711,0.30553,0.06531,0,0.00258,0.20686,0.39084,0.00722,0,0.04284,0.06284,0.13669,0.03123,0,0.0005,0,0.00631,0.01793,0.18479,0.75455,0.20241,0.00106,0,0,0.01672,0,0.04432,0,0,0.06185,0.01411,0.00442,0.0069,0.01569,0.00049,0.13705,0.00198,0.05266,0.01058,0.0216,0.01687,0.01207,0.05922,0.15657,0.00166,0.01288,0,0.08544,0.00461,0,0.05421,0.00363,0.02325,0,0.38729,0.02605,0.00365,0.04431,0.00638,0.43969,0.05917,0.25659,0,0.0096,0.07141,0.67048,0.66881,0,0.00077,0.02182,0.01364,0.02265,0.11138,0.00406,0.02266,1.19953,0.00183,0.06623,0.00555,0,0.04698,0.4498,0.02915,0.76393,0.04253,0.02241,0,0.001,0.0473,0.01038,0.03754,0,0,0.13947,0,0.00853,0,0,0,0.03753,0.05935,0.25565,0,0.0995,0,0.01435,0.00691,0,0,0.00049,0,0.35542,0.00746,0.01876,0.01537,0.01952,0.23453,0,0.00362,0.05527,0.44931,0.12597,0.17322,0.1289,0.01685,0.02628,0,0.00978,0.01254,0.02246,0.07423,0.4984,0.14323,0.19678,0.02542,0.00315,0,0.00775,0.0853,0.09153,1.36973,0.00249,1.06246,0.27089,0.00831,0.23416,0.03176,0.10949,0.00589,0.42748,0.05409,0,0.54921,0.01363,0.02349,0.00207,0.00513,0.03603,0.01497,0.00266,0.00098,0,0.12222,0.02234,0.00488,0.04608,0.00736,0.06766,0.01135,0.0269,0.13255,0,0,0.05781,0.08442,0.00218,0,0,0,0.11221,0.05768,0.20421
Anaerotruncus,Anaerotruncus colihominisAnaerotruncus unclassified,0,0.00038,0.0215,0.00713,0,0,0.01196,0,0.03943,0,0,0,0,0,0.0197,0,0,0,0,0,0,0.18028,0,0.05276,0.00044,0.02993,0.11554,0,0,0,0,0,0,0,0,0.045,0.05446,0.00711,0.01752,0.06512,0.01005,0.10756,0.02782,0,0,0,0,0,0,0.03221,0.01015,0.09722,0,0,0,0,0,0,0,0,0.01588,0,0.04226,0,0.01358,0.10504,0.02368,0,0.00346,0,0.01662,0,0.07039,0,0,0,0.05555,0,0.01725,0.89547,0.00564,0.01335,0,0.009,0,0,0.0317,0.03423,0,0,0.02249,0,0.08277,0,0.01224,0,0.00459,0.01262,0.07133,0.09164,0.10569,0.08728,0,0,0,0,0.00071,0,0.12319,0,0,0,0.02297,0,0,0,0,0,0.2319,0.00888,0.00403,0,0,0,0,0.06492,0,0,0,0.02068,0,0,0,0.06557,0,0,0.00073,0,0.00741,0.00362,0.08212,0.02645,0.01852,0.11517,0,0.02377,0.01421,0.03567,0.00381,0,0,0.00044,0.02472,0.03985,0.14778,0,0.00522,0,0,0,0.02783,0.00837,0.00199,0,0.01923,0.04999,0.0556,0,0,0.12289,0,0,0.00752,0,0.00339,0.00466,0.01302,0.06606,0,0.01241,0,0.00739,0,0.02641,0,0.00433,0.02758,0,0.01543,0.01266,0,0.00168,0,0,0.00073,0,0.01722,0.07773,0,0,0,0.01943,0,0.14747,0,0,0.01475,0.43012,0.00625,0,0.04649,0.01876,0,0.0101,0.00229,0.02499,0,0.00122,0.04221,0,0,0,0,0,0,0,0,0,0.10727,0,0.00905,0.02342,0,0,0,0,0.00709,0.06686,0.08002,0.03545,0,0,0,0.26097,0,0.0536,0.16712,0.01199,0,0,0
Arcobacter,Arcobacter butzleriArcobacter unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atopobium,Atopobium minutumAtopobium vaginaeAtopobium parvulumAtopobium rimae,0,0.00103,0,0,0,0,0,0,0,0.00585,0.00066,0,0.00273,0.00711,0.01993,0.0046,0,0,0.00354,0,0.18318,0.01636,0,0,0,0,0,0,0.09362,0,0,0.00234,0.01087,0,0,0,0,0,0,0.0374,0,0.02369,0.00521,0,0.00176,0,0,0,0,0.00721,0,0,0,0.00947,0,0,0.00685,0,0.00069,0.00061,0,0.22044,0.00669,0,0,0,0.00256,0.00072,0.01572,0,0.00177,0,0,0,0.02269,0.00219,0,0.02094,0,0,0,0.02857,0,0,0.13397,0,0,0.00114,0,0,0,0.01383,0,0,0,0.00349,0,0,0,0,0,0,0,0.00536,0.01586,0.03882,0,0.00657,0,0,0,0,0.00145,0,0.05714,0,0.00345,0.00457,0,0.01456,0,0,0.01881,0,0,0,0.0047,0,0,0,0,0,0.0327,0.13077,0.00547,0,0,0.01117,0.00091,0,0,0,0.00073,0,0,0,0,0,0,0,0.01547,0.00444,0,0,0,0,0,0.0005,0,0,0.00368,0.01834,0,0,0,0,0,0,0.00552,0,0,0,0,0.0174,0,0,0,0,0.0005,0,0.11928,0,0,0.00112,0,0.02701,0,0,0,0,0,0,0,0.0056,0.00024,0.0014,0,0,0,0,0.00137,0.00171,0,0,0,0,0,0,0,0.00259,0,0.00606,0.0058,0,0,0.0472,0.00816,0.00118,0,0,0,0,0,0,0,0,0,0,0,0.00023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212,0
Bacillus,Bacillus subtilisBacillus licheniformis,0,0,0,0,0,0,0,0.01628,0,0.01971,0,0,0,0,0.00391,0,0.01866,0.04576,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.00371,0,0.02153,0.01824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098,0.00209,0,0,0.00136,0,0,0,0,0.03113,0,0,0,0,0,0,0,0,0,0,0,0.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983,0,0,0,0,0,0,0,0,0.01106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144,0,0,0,0,0,0,0,0,0,0,0,0.01434,0,0,0,0.01288,0,0.0727,0,0,0,0,0.08531,0,0,0,0,0,0,0,0,0.01009,0,0.00491,0.02098,0.01962,0.02852,0,0,0,0,0.07363,0,0,0.02187,0,0,0.00693,0,0,0,0
Bacteroidales,Bacteroidales bacterium ph8,0,0.09329,0,0,0,0,0.05675,0,0.4394,0,0.02922,0.00221,0,0,0,0,0,0,0,0,0,0.15663,0.31916,0,0.0195,0.45499,0,0,0.00824,0.0193,0,0.12432,0.04914,0.08495,0.05327,0,0.85674,0,0.0835,0,0.09691,0.18215,0,0,0,0.43667,0.5672,0,0,0.36448,0,1.75775,0,0,0.07004,0,0,0,0,0,0.1094,0,0,0,0.01782,1.34346,0,0,0,0.29857,0,0,0,0.00706,0,0,0.19006,0.05608,0,0.22209,0.47922,0.00215,0,0,0,0.39487,0,0,0,0.04099,0,0,0.18175,0,0,0,0.04988,0.184,0,0.13225,0.09757,0.22255,0.12319,0,0,0,0.86525,0.08677,0,0.01145,0,0,0.07095,0,0,0,0.03777,0,0,0,0.14896,0.06314,0,0,0,0.17473,0,0,0,0,0,0,0.01826,0,0.79106,0.00709,0.49535,0,0,0.26789,0,0,0.01356,0.5857,0,0,0.05061,0.37025,0,0.06154,0,0.15802,0,0.67948,0.49042,0,0.52173,0,0,0.15095,0.02464,0.00089,0,0,1.00759,0.14301,0.49257,0.11616,0.45002,0,0.03632,0,0.00166,0.2038,0,0,0.45285,0.21515,0,0.69148,0,0.22244,0.08555,0.08954,0.57311,0,0,0.91211,1.12568,0.17726,0,0.22691,0.27273,0.03137,0,0.00879,0.31004,0.25252,0.11674,0,0,0.6552,0,1.37769,0,0,0.52602,0.99165,0.08282,0.01131,0.42454,0.00422,0,0.78478,0.41672,0,0,0,0.96569,0.24337,0.17743,0,0.15124,0,0,0,0,0,0,0.1158,0.1492,0.03689,0.08081,0,0,0.00942,0.64079,2.31717,0.33591,1.63886,0,0,0.03423,0,0.20931,0,0.34056,0.04657,0,0,0
Bacteroides,Bacteroides sp 3 1 40ABacteroides cellulosilyticusBacteroides xylanisolvensBacteroides uniformisBacteroides plebeiusBacteroides eggerthiiBacteroides fragilisBacteroides salyersiaeBacteroides caccaeBacteroides coprophilusBacteroides barnesiaeBacteroides sp 2 1 16Bacteroides sp 3 2 5Bacteroides clarusBacteroides oleiciplenusBacteroides massiliensisBacteroides intestinalisBacteroides sp 2 1 22Bacteroides sp 1 1 30Bacteroides sp 4 3 47FAABacteroides sp 9 1 42FAABacteroides stercorisBacteroides sp 1 1 6Bacteroides ovatusBacteroides sp 3 1 19Bacteroides nordiiBacteroides sp 2 2 4Bacteroides finegoldiiBacteroides faecisBacteroides doreiBacteroides fluxusBacteroides thetaiotaomicronBacteroides vulgatusBacteroides pectinophilusBacteroides salanitronisBacteroides coprocolaBacteroides sp 3 1 33FAA,37.62409,6.40735,36.95041,9.06444,22.83867,33.48883,52.0178,17.60197,19.35396,13.40698,9.31444,3.10287,4.99652,0.04867,37.31609,47.77624,9.36423,50.15804,23.24153,37.2369,33.94448,20.7828,30.48756,34.2841,21.8503,43.65172,32.39715,61.50969,83.79006,32.17966,1.54778,3.18118,12.37815,38.91655,19.23017,49.58049,12.6367,37.16969,10.56348,42.29278,5.32093,42.3139,36.25396,52.45634,22.91698,24.47675,39.58242,42.37978,56.51173,19.79453,3.86914,33.99131,42.78211,19.16247,7.99609,18.77573,22.07179,35.80134,50.00686,36.50745,4.72023,22.76643,26.921,5.03884,20.59681,28.12377,58.78732,11.96403,22.34347,21.41848,17.93591,37.57047,45.01684,24.3008,17.88572,14.12553,50.57045,12.89917,54.45922,27.61245,28.16437,13.39391,39.44203,7.78036,1.64302,17.14653,52.35347,48.55691,38.05233,51.49864,42.79467,27.10458,4.90947,43.14336,26.86636,9.58255,20.31256,3.29225,38.0024,39.49903,12.63688,11.72121,53.01393,18.74164,30.23347,4.14491,11.83585,4.07366,34.52849,12.66742,5.96192,39.58335,52.82657,6.59189,42.14111,20.51944,32.1966,54.62418,68.58559,0.00021,50.17773,2.83553,28.43172,17.20483,76.00173,32.81498,29.37128,24.27325,2.85882,23.777,53.43017,40.42565,32.57386,8.13228,57.49586,57.08274,33.71346,2.85104,42.44504,30.98146,29.28786,56.29365,46.85455,11.36359,39.04748,36.76993,30.3532,34.53646,45.93823,23.02021,38.12951,17.05938,63.55259,8.40176,21.19055,24.77023,15.82376,52.18396,32.22602,30.6317,34.98015,36.76227,43.9801,0,19.27351,14.74095,35.90739,16.32035,26.64543,40.58261,30.83081,0,48.7504,3.79636,32.21049,11.71504,8.37642,5.73149,13.04141,8.77472,24.85366,46.60446,69.40336,19.84103,25.47778,51.762,47.8228,22.70903,32.26435,28.00254,24.83565,10.90484,15.09252,10.37325,20.41841,4.07952,28.35784,39.53317,13.73816,14.62898,44.08236,26.9109,5.66386,45.9182,57.32477,1.16017,71.15297,51.5043,13.79209,58.78864,30.30625,44.12598,32.09318,7.31802,57.2174,45.60463,23.46077,37.34718,9.49984,22.07419,28.35582,30.02552,46.49807,2.12352,4.11905,46.18913,52.33647,47.28052,23.41156,12.72524,16.63083,32.02836,40.81955,23.80854,9.40753,41.3301,33.99331,0,31.06259,13.63805,33.77779,77.65772,32.43855,37.61849,31.96848,0,42.7566,30.66806,13.59626,8.93681,21.53192
Bacteroidetes,Bacteroidetes bacterium oral taxon 272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barnesiella,Barnesiella intestinihominis,0,0.59516,0,0.30629,0,0,1.57548,0,4.1667,0,0,0.00517,0,0,0,0.01169,1.14957,1.12611,0,0,0,2.04486,0,0,0,2.4524,0,0,0.0029,2.38075,0,0.00818,0.33851,0.11193,1.29466,0,0.29876,0,0.18037,0,0,0,0,0,0,10.65157,0,0,0,0.81211,0.80911,0,0,0,0.02593,0.02823,0.0259,0.08758,2.98342,0,0.0448,0,0,0,0,1.8535,0,0,0,1.46353,0.77165,0.81373,0,0,0,0,0,0.24461,0,0.59969,0,0,0,0.32369,0,0.60161,0.90705,0,0,2.02111,0,0,0,0,0.89402,0.77767,0,0.87277,1.16536,6.62571,0.14295,1.42311,0.66493,1.9434,0,0,4.11207,0.02235,0,2.04379,0,0,1.71932,0.11458,0,0,0.13601,0,0,0,0,0.02342,0,2.37583,0,0,0,0.00228,0,1.91271,0,0,0,0,0,0,0,0,0.76719,0,0,5.35525,0,6.8084,0.22905,1.27717,0.64156,0.12418,0,0.46968,0,0.07232,0,3.18377,2.47568,1.596,10.19025,0.00051,0,4.41889,1.93436,0.49197,0,0,0.41762,0.03054,4.22349,1.57453,2.10947,8.14252,0.23527,0,2.84023,0.77392,0,2.283,0.94088,0.03869,0.17448,0.7203,0,3.16012,0,0.26664,0,0.45791,0,2.99813,1.91958,0,0,0,1.57466,0.70531,1.7222,0.00466,1.8824,2.01216,0.92133,0,0,0,0.30282,0,0,0.027,0,3.83579,0.04595,0.32067,1.67562,0,0,0.05663,0,0,0,0,4.9857,0,2.07855,0,0.62055,0,0.06988,1.88728,0,0,0,1.13035,0,1.53794,2.67563,0,0.01458,0.59544,0,0,0.29916,0.27286,0,0.26233,0.2274,0,0,0,0,0.79632,0,0,0
Bifidobacterium,Bifidobacterium pseudolongumBifidobacterium pseudocatenulatumBifidobacterium animalisBifidobacterium catenulatumBifidobacterium dentiumBifidobacterium bifidumBifidobacterium longumBifidobacterium breveBifidobacterium adolescentisBifidobacterium angulatum,9.23278,2.89621,2.88004,1.18966,19.25796,0.00606,2.31446,6.80409,2.06556,18.42329,5.57747,3.71554,63.57133,55.88951,5.91958,0.36985,3.66601,5.08502,0.28702,6.17376,0.03035,4.16504,4.73212,0.04356,0.99914,0.77917,3.10406,0,2.44447,6.93773,2.52406,0.03624,2.08115,6.44456,0.15204,3.04349,1.40446,14.75659,2.76901,0,2.9449,0.59458,1.35787,5.49344,2.11287,0.33581,2.91999,0.69061,3.26576,0.52256,0.81825,3.47647,10.77925,0.80226,12.33438,40.46987,0.08207,0,0.18993,5.81803,0.86384,0.35428,4.18744,8.70957,4.50737,0.41409,0,35.63985,4.18259,0.18387,10.36415,1.58166,0,15.729,0.02549,10.69727,0.32753,2.60852,0.0434,6.83933,15.47024,1.13363,0.11106,2.1862,7.83965,0.93012,0.03084,5.20086,3.93838,0.41173,0.99335,3.17568,0.47779,14.9242,0.45843,2.58147,1.90346,1.22756,2.07071,0.07989,0.00078,4.45963,0.03197,4.46053,2.1811,10.52262,7.147,0.72004,47.25423,0.14654,1.05754,0.0586,0.57649,0.09873,2.52405,0.00113,17.65093,0,0,3.99148,0.70024,0.67975,0.97466,0.94414,1.93093,0,0.03073,0.00926,2.38043,1.99643,0.34362,1.11602,3.57684,0.37981,7.82529,3.61788,1.24956,0.05748,4.01099,0.55692,0.92244,0.09108,0.04666,15.27115,1.48918,2.33351,2.84695,2.61218,3.16513,3.72443,8.30479,4.25743,0.11126,1.80341,2.94943,0,9.63724,1.80821,2.56712,1.30611,0.14537,1.94396,14.7238,0,0.96045,0.18414,0.12314,0.36147,11.96538,0.01167,1.28095,0,1.85312,2.87466,2.95074,5.7402,2.37418,11.18237,38.91621,0.12474,12.88552,0,0.55774,0,0.72802,3.16617,0.73565,19.64417,0.77036,12.12564,1.47469,3.23015,3.23882,7.34801,0,0.04985,3.03214,2.06232,12.43838,7.42001,2.88703,8.40045,2.03795,0.98375,3.0822,1.69115,0.48046,0.09974,0,0,11.88427,0.48414,13.97858,1.31042,0.69771,0.09509,1.52484,0.6956,0.0004,7.95368,0,2.7748,0.78399,2.17817,0.34619,9.09717,0,0.27931,0.00457,6.52924,0,4.76415,0.31668,15.9795,3.31971,0.42384,5.81079,0.098,0.05629,4.46753,2.22368,1.2034,3.56287,5.40152,4.49651,66.58576,0.14512,0.27455,7.64481,1.06912,39.60335
